time,q1,dq1,ddq1,tau1,q2,dq2,ddq2,tau2,q3,dq3,ddq3,tau3,q4,dq4,ddq4,tau4,q5,dq5,ddq5,tau5,q6,dq6,ddq6,tau6
0.0,-0.008202151208678047,-0.01835476545713909,0.0043614555241084105,-0.049323912362459595,-0.2743871657250817,-0.004879949292056712,-0.0025824416113925724,-0.14677132639333024,-0.009012099954698904,-0.004889651668560507,-0.00281745795236626,-0.32250306715319477,0.0017166137699994443,-0.007326370349012845,0.0005580950206058794,-0.006794023878535847,0.25539818025204714,0.0024549824653503464,0.009911291362074016,-0.02000543522796638,0.002860987213998852,-0.007325313175634174,-0.0011595078191132557,-0.0024113924207945945
0.002000093460083,-0.008202254178397953,-0.01835554616749289,0.005805723209215571,-0.04938060848282445,-0.2743871517612083,-0.0048813408360352945,-0.002679619746367039,-0.1467938291426838,-0.009012117506070809,-0.00489207542894695,-0.002446779290784472,-0.3224666743413246,0.0017166137699995475,-0.007325941677981451,0.0005380175703086668,-0.006795448653973644,0.2553982736287537,0.0024630903515407507,0.008867910227047788,-0.019972685444325688,0.0028609924372719558,-0.0073261748137183405,-0.0011073668237841542,-0.0024124279883604768
0.004000186920166,-0.00820235310193239,-0.018355347449643674,0.007206016631854429,-0.049430451520492226,-0.2743871414626379,-0.004882998049683708,-0.002732284782694609,-0.1468120897905676,-0.009012140036603415,-0.004894615177532462,-0.002008982501313763,-0.32242237698699194,0.0017166137699996533,-0.007325463226525986,0.0005073308510123359,-0.00679816554524059,0.2553983913795905,0.002471687667675918,0.007601006260885088,-0.019949932275062,0.002860999124852427,-0.007327144925527759,-0.0010312111669102532,-0.0024143795600730248
0.0060000419616699,-0.00820244487260245,-0.018354049753585035,0.008530844696697239,-0.04947126282286255,-0.27438713556580063,-0.004884911353826724,-0.002733104494020393,-0.14682508957570994,-0.009012167590218638,-0.004897219161205153,-0.0015032294916462266,-0.3223703284217284,0.00171661376999976,-0.007324941184942698,0.0004650983642738682,-0.006802267979313922,0.25539853352418246,0.002480611542327463,0.006103681276221374,-0.019939045021209915,0.00286100728806126,-0.007328211918794635,-0.0009292749464308845,-0.002417312698061407
0.0079998970031738,-0.008202526175371356,-0.018351547086489877,0.009746862102403976,-0.04950082278090382,-0.2743871347856097,-0.00488706324074175,-0.002675211087781879,-0.1468318177654238,-0.009012200084857596,-0.004899827352825124,-0.0009303633204184261,-0.3223109045226412,0.0017166137699998667,-0.007324383673698975,0.00041057332657984435,-0.00680782499423805,0.2553986994456772,0.0024896698055402585,0.004374238731997378,-0.019941820288755307,0.0028610169010112566,-0.007329360187509515,-0.000800257466975894,-0.00242127560689181
0.0099999904632568,-0.00820259354713083,-0.01834775151555194,0.010819422235498775,-0.04951692374482892,-0.27438713979399365,-0.004889427722835085,-0.0025524301182955128,-0.14683129915223803,-0.009012237298584096,-0.004902371969629546,-0.00029311022004633127,-0.3222447222167756,0.0017166137699999725,-0.007323800776639123,0.00034324180454840727,-0.006814876324632527,0.2553988878258339,0.0024986422905163607,0.0024169160339829626,-0.01995992567570695,0.0028610278965462365,-0.007330570009457454,-0.0006434147331595519,-0.002426295660315842
0.0120000839233398,-0.008202643448543783,-0.018342597771365193,0.011713227273001505,-0.049517429366133715,-0.27438715119682044,-0.0048919699331960095,-0.0023595166705939756,-0.14682262412292268,-0.009012278857581804,-0.004904778260791356,0.0004037455864390374,-0.3221726540307285,0.0017166137700000757,-0.007323204527015504,0.0002628643593570296,-0.006823427628674463,0.25539909659021526,0.0025072830343744797,0.0002425417636983057,-0.019994839665779068,0.0028610401627439494,-0.007331817538500641,-0.00045864616910651877,-0.002432376031184666
0.0139999389648437,-0.008202672347033703,-0.01833604784410141,0.012393071221044806,-0.04950033963043474,-0.2743871695096127,-0.004894645907834739,-0.002092393669142679,-0.14680498084023813,-0.009012324226600659,-0.004906965577784675,0.0011532222560446627,-0.3220958378012211,0.0017166137700001746,-0.00732260884070696,0.00016951494161134765,-0.006833445999548677,0.25539932286620454,0.0025153234348599517,-0.002130908690013387,-0.02004778881964279,0.00286105354014608,-0.0073330749038730825,-0.0002465737326336336,-0.0024394925259117323
0.0159997940063476,-0.00820267681016698,-0.018328095451218728,0.012824668605936878,-0.04946386060287917,-0.27438719513253607,-0.004897402578448385,-0.0017483866016509708,-0.14677768896391513,-0.009012372702414657,-0.004908848735542445,0.0019460437199374989,-0.32201568067653363,0.0017166137700002674,-0.007322029391652243,6.36157333199175e-05,-0.006844855915112205,0.2553995629565807,0.0025224764020896455,-0.004677885530757098,-0.020119683564377832,0.002861067819880486,-0.007334310427511693,-8.610519444396265e-06,-0.002447590732416686
0.0180001258850097,-0.008202653608306342,-0.018318770243360375,0.012975558377135576,-0.04940647765996615,-0.27438722832522233,-0.004900178002719448,-0.0013264484674761622,-0.14674023422408533,-0.009012423410845955,-0.0049103396657933646,0.0027705935734828424,-0.3219338565775104,0.0017166137700003524,-0.007321483425407168,-5.403338218359491e-05,-0.006857535787614624,0.2553998123313244,0.002528441523337117,-0.007364990638644611,-0.02021105408405878,0.0028610827428384796,-0.007335488968760039,0.0002529840527015715,-0.002456583596140376
