time,m1_pos_actual,m1_vel_actual,m1_torque,m2_pos_actual,m2_vel_actual,m2_torque,m3_pos_actual,m3_vel_actual,m3_torque,m4_pos_actual,m4_vel_actual,m4_torque,m5_pos_actual,m5_vel_actual,m5_torque,m6_pos_actual,m6_vel_actual,m6_torque,m1_acc_actual,m2_acc_actual,m3_acc_actual,m4_acc_actual,m5_acc_actual,m6_acc_actual
0.0,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,0.0,0.0
0.002000093460083008,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,0.0,0.0
0.004000186920166016,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
0.006000041961669922,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,0.0,0.0
0.007999897003173828,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
0.009999990463256836,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,0.0,0.0
0.012000083923339844,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
0.01399993896484375,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,0.0,0.0
0.015999794006347656,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,8.881784197001252e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,1.1102230246251565e-16,0.0
0.018000125885009766,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16
0.020000219345092773,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
0.02200007438659668,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,0.0,0.0
0.023999929428100586,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,4.440892098500626e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,-1.1102230246251565e-16,0.0
0.026999950408935547,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
0.029000043869018555,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
0.03099989891052246,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
0.03299999237060547,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
0.034999847412109375,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,8.881784197001252e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,1.1102230246251565e-16,0.0
0.037000179290771484,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,-8.881784197001252e-16,-2.220446049250313e-16,-2.220446049250313e-16,0.0,-1.1102230246251565e-16,0.0
0.03900003433227539,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
0.0410001277923584,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
0.042999982833862305,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
0.04500007629394531,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
0.04699993133544922,-0.008201599121,-0.018314361572,-0.048843383789,-0.274387359619,-0.004884719849,-0.146522521973,-0.00901222229,-0.004884719849,-0.322341918945,0.00171661377,-0.007326126099,-0.006837844849,0.255398750305,0.002442359924,-0.020513534546,0.002861022949,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
