time,q1,dq1,ddq1,tau1,q2,dq2,ddq2,tau2,q3,dq3,ddq3,tau3,q4,dq4,ddq4,tau4,q5,dq5,ddq5,tau5,q6,dq6,ddq6,tau6
0.0,-0.0028613077588786197,-0.006137315198019691,0.0017405745610099342,-0.049407630432555034,-0.012846916807175644,-0.004891457716440065,-0.0009592062619470194,-0.20540933694518385,-0.000958443056194481,-0.004885079434046043,1.1641244603252125e-05,-0.02931120180766401,0.007057199330497801,-0.002422756734676225,0.001541035056511639,-0.0066688181472137785,0.1844428846736029,-0.002439739590893346,0.009948812434059366,-0.01995030462623337,-0.002861141957898073,-0.007323340485147389,6.175952773410609e-05,-0.0024607213701962147
0.0019998550415039,-0.0028614032445640355,-0.00613934614235597,0.002986879975141304,-0.049459029433170966,-0.012846930445795662,-0.004892808776682966,-0.0006168420688114637,-0.20541851892849197,-0.0009584461968800859,-0.0048851139465379695,2.8050092590189826e-05,-0.029311054181241882,0.007057256323600046,-0.002419681311706316,0.0006055325205120986,-0.006673651265242125,0.1844429357194626,-0.0024326286831778355,0.009363735625100376,-0.019911086981201958,-0.0028611496282586768,-0.007322958236399186,-5.431473726454871e-05,-0.0024610966282082505
0.0039999485015869,-0.0028615009287455344,-0.006140747135582147,0.004231568258979308,-0.049500846159941415,-0.012846946247030767,-0.0048941200069859275,-0.00024603599001634687,-0.205421352043938,-0.0009584496456410506,-0.004885142532439449,4.4712305476168064e-05,-0.029310716115306733,0.0070573188354161615,-0.0024168082662750796,-0.00038681965252874474,-0.006683401021395366,0.18444300735740712,-0.0024248671933107396,0.008570849947368517,-0.01988265577112171,-0.0028611549571691364,-0.0073226102655435735,-0.00017347486756236105,-0.0024610288666011212
0.0059998035430908,-0.0028615985326365593,-0.006141401241649159,0.005451955190390971,-0.04953076454149186,-0.012846964072365087,-0.004895351987084868,0.00015023116870089312,-0.20541695334126733,-0.0009584533513847204,-0.004885163688285902,6.135004345817869e-05,-0.02931017220386543,0.0070573859313508,-0.002414238629771496,-0.0014254142424206333,-0.006698438292909923,0.18444310033320946,-0.0024165755738732855,0.007556313410472307,-0.019867129626039117,-0.0028611575068090904,-0.00732231005141638,-0.0002940926159600215,-0.0024604634302584187
0.0079998970031738,-0.0028616934892926,-0.006141196192485178,0.006623234713484853,-0.049546485127611374,-0.012846983712617123,-0.004896462351473136,0.0005679503657438743,-0.20540451682068775,-0.0009584572497809716,-0.004885175913745677,7.765207896901117e-05,-0.029309410470685037,0.007057456437697374,-0.0024120783546784765,-0.0024971437520939265,-0.006719042708928154,0.1844432149286885,-0.002407903505379852,0.006310386205810624,-0.019866559020413708,-0.0028611568563868847,-0.007322071538842408,-0.0004143036161712623,-0.002459351737351482
0.0099997520446777,-0.0028617829741382993,-0.006140027922849951,0.0077187897305143315,-0.04954578743013697,-0.012847004884417692,-0.0048974065238825935,0.001002043857252564,-0.20538334434458153,-0.000958461263261275,-0.004885177751315056,9.327692227011731e-05,-0.02930842312009443,0.00705752894192468,-0.0024104361663171087,-0.0035863830677769475,-0.006745383705317534,0.1844433508952333,-0.0023990296985213853,0.004828213955165997,-0.019882863889344755,-0.002861152615329154,-0.007321908832826345,-0.0005320201661701936,-0.00245765332521348
0.0119998455047607,-0.0028618639461294028,-0.006137804340550091,0.008710587095372488,-0.049526598136114104,-0.012847027228182322,-0.004898138603211682,0.0014463486453769484,-0.2053528776617707,-0.0009584653013643734,-0.004885167829946925,0.00010785712719434038,-0.02930720727400096,0.007057601799255016,-0.0024094210683651314,-0.004675037436874272,-0.006777502052507312,0.18444350739275336,-0.002390160910883678,0.0031105703984831267,-0.019917766718336474,-0.0028611444373588097,-0.007321835849620258,-0.0006449516191417561,-0.002455337944137881
0.0139999389648437,-0.002861933199825872,-0.0061344492632529465,0.009569657481656444,-0.0494870641548636,-0.012847050307821557,-0.0048986123969869955,0.0018936273375181364,-0.2053127308474916,-0.0009584692614636635,-0.004885144911971378,0.00012100481734866876,-0.02930576567408195,0.0070576731461628175,-0.002409139523384474,-0.005742662917719715,-0.0068152924003023994,0.18444368293634503,-0.002381530103845316,0.0011645352204394488,-0.019972722282387074,-0.0028611320352058965,-0.007321865928317999,-0.0007506328331674481,-0.002452387650373422
0.0169999599456787,-0.0028619874284018985,-0.006129906440018567,0.010266658473713918,-0.04942562920182129,-0.012847073612418129,-0.004898782594083089,0.0023356095080993657,-0.20526272236264456,-0.0009584730299058425,-0.004885107942498634,0.00013231844298484415,-0.029304107326346526,0.007057740921321653,-0.0024096923408076258,-0.00676666517005427,-0.006858487426255763,0.18444387535305326,-0.002373393678415418,-0.0009959179682387377,-0.020048845447637884,-0.0028611151956466764,-0.007322011408126054,-0.0008464609403284895,-0.0024487988434047595
0.0189998149871826,-0.0028620232973354145,-0.006124143563025381,0.010772516672594455,-0.04934111236428563,-0.012847096560077561,-0.004898606063724829,0.0027630661251774992,-0.20520290584447923,-0.0009584764835833744,-0.004885056100326442,0.00014139074482331338,-0.029302248063871824,0.0070578028943996006,-0.0024111713166255887,-0.007722580872287117,-0.006906644206863814,0.18444408175114765,-0.0023660277450926453,-0.0033494486237854774,-0.02014683867948701,-0.002861093794518909,-0.007322283178015771,-0.0009297404769990074,-0.0024445841870761355
