time,q1,dq1,ddq1,tau1,q2,dq2,ddq2,tau2,q3,dq3,ddq3,tau3,q4,dq4,ddq4,tau4,q5,dq5,ddq5,tau5,q6,dq6,ddq6,tau6
0.0,-0.0031474337414119135,-0.006105390248773465,,-0.04884227520963436,-0.061445324630062845,-0.004884714541633939,,0.03052963729552478,0.00222303761010164,-0.004884723875428437,,-0.2686015819037519,0.039969456422358884,-0.002340945509461272,,-0.006838033536507286,0.20502344756501778,-0.0024423664778073307,,-0.006838277071135281,-0.03724639071861415,-0.022282681370692673,,-0.0024423873684753673
0.0,-0.003360787704700416,-0.006105394870181433,,-0.04884238194390262,-0.09955194801887622,-0.004884714614440094,,0.027797644240746024,0.008854168624098322,-0.004884723618739798,,-0.2576753460978478,0.06799034762234783,-0.002568569282226947,,-0.006838029093734241,0.21362885863144632,-0.0024423688507413405,,-0.006838261457057896,0.0527725929432146,-0.021599770042642574,,-0.0024423808529036757
0.002000093460083,-0.0035784969022972847,-0.006105400816217184,,-0.04884252851075863,-0.13843644780894374,-0.0048847148336179525,,0.025009875687862056,0.015620661940782687,-0.004884723230626529,,-0.24652605479953715,0.09658323360882456,-0.002800839682414429,,-0.006838019259556678,0.2224099332825306,-0.0024423712920748093,,-0.006838232942981286,0.14462914805945984,-0.02090291732567407,,-0.0024423729593950477
0.002000093460083,-0.003797612277404747,-0.0061054080998429175,,-0.04884271614426267,-0.17757210008470625,-0.004884715212067963,,0.022204093512652175,0.02243085960189235,-0.004884722704516387,,-0.23530473305686206,0.12536079920571142,-0.0030346104027138042,,-0.0068380036049283804,0.23124772432706575,-0.0024423737465770817,,-0.006838190632861379,0.23707899877192834,-0.02020156257921422,,-0.0024423637192049173
0.0039999485015869,-0.004015249711866233,-0.006105416700638462,,-0.04884294516005017,-0.2164437794623934,-0.004884715760161962,,0.019417228147096007,0.029195121969806483,-0.004884722036614445,,-0.22415908063100795,0.1539442579694092,-0.0032668044103730965,,-0.006837981798607385,0.2400259038071729,-0.002442376151638762,,-0.006838133877875199,0.3289052683448143,-0.019504937323289777,,-0.0024423532028404957
0.004000186920166,-0.004228658324644075,-0.006105426561084727,,-0.048843214830099964,-0.2545601577173672,-0.004884716485149491,,0.016684504047889452,0.03582795047391067,-0.00488472122635618,,-0.213229974378643,0.18197232218875006,-0.003494486813290199,,-0.006837953628287357,0.24863351774783943,-0.0024423784379718223,,-0.006838062324898888,0.4189472958883175,-0.01882184663043319,,-0.0024423415232129597
0.0059998035430908,-0.004435280586414265,-0.006105437583345515,,-0.048843523268888474,-0.2914644407092103,-0.004884717390570281,,0.014038669960168164,0.04224985599857734,-0.004884720276833671,,-0.202648389742113,0.20910909805343547,-0.0037149289951197567,,-0.006837919021305077,0.25696741081820346,-0.002442380530573794,,-0.006837975963414865,0.5061260001142545,-0.01816047671275248,,-0.002442328838080472
0.006000280380249,-0.0046328028247340945,-0.00610544962669544,,-0.048843867335361675,-0.32674338899155825,-0.004884718475689087,,0.011509352229791547,0.048388928606233894,-0.004884719195180288,,-0.19253281435013542,0.2350507187667294,-0.003925662498533282,,-0.006837878064327653,0.2649342634067159,-0.0024423823499644228,,-0.006837875169419503,0.5894651886533284,-0.017528233266982517,,-0.002442315351627729
0.0079998970031738,-0.004819195314223973,-0.006105462505743601,,-0.048844242555306706,-0.360034478227697,-0.004884719734970507,,0.009122541478536366,0.05418208355839183,-0.004884717992898538,,-0.18298719498102567,0.25953060980407483,-0.004124521797214238,,-0.006837831021373916,0.2724522086187739,-0.0024423838136970917,,-0.006837760744799328,0.6681084730498534,-0.016931613155856118,,-0.002442301315030704
0.0080001354217529,-0.004992741646307447,-0.006105475989600879,,-0.04884464306875425,-0.39103114485502405,-0.0048847211576126485,,0.0069002165526532416,0.05957597414090741,-0.004884716686115223,,-0.1740994335293041,0.28232334620038085,-0.0043096756307126624,,-0.006837778349485846,0.27945201687653715,-0.002442384838140425,,-0.006837633950567315,0.741331660554583,-0.016376110403380516,,-0.0024422870258625426
0.0099999904632568,-0.005152057489428949,-0.006105489802132841,,-0.04884506160697722,-0.4194861368092266,-0.004884722727159334,,0.0048601043234849355,0.064527574740863,-0.004884715295747978,,-0.16594042629320574,0.3032471164334678,-0.004479647020499462,,-0.006837720711340294,0.2858778525947037,-0.0024423853405178145,,-0.00683749653230686,0.8085506695146734,-0.015866156148851562,,-0.0024422728262086107
0.0100002288818359,-0.005296099193378157,-0.006105503623429892,,-0.04884548950345719,-0.44521305032946806,-0.004884724421211016,,0.0030155695304028506,0.06900444827400384,-0.004884713847567541,,-0.1585636233499018,0.32216485248094456,-0.0046333224511828025,,-0.0068376589840810215,0.29168762122884206,-0.0024423852411843017,,-0.006837350736164628,0.8693251597567528,-0.01540509110748061,,-0.0024422590993756436
0.0119998455047607,-0.005424162964470223,-0.006105517092611173,,-0.04884591674285741,-0.46808618264719976,-0.004884726211254534,,0.0013756253589830003,0.07298472055035599,-0.0048847123721408505,,-0.15200507079835263,0.3389841214980989,-0.004769950992227898,,-0.006837594263658375,0.2968529360088965,-0.0024423844661114053,,-0.006837199313769769,0.9233581845948259,-0.01499516821129764,,-0.0024422462651021593
0.0130002498626708,-0.005535875546579305,-0.006105529812058637,,-0.04884633205155992,-0.4880388675558833,-0.004884728062631322,,-5.494721927970775e-05,0.07645679063808838,-0.004884710904641272,,-0.14628388798509723,0.35365590191468443,-0.004889134357689313,,-0.006837527863990812,0.30135874206995295,-0.0024423829495413005,,-0.0068370455145404,0.9704922589594157,-0.014637582437431584,,-0.002442234773204703
0.0139997005462646,-0.005631177491633831,-0.006105541353152547,,-0.04884672303268895,-0.5050604874019313,-0.004884729934662517,,-0.0012753852223612236,0.07941881090457092,-0.004884709484514013,,-0.14140312421785486,0.3661723862663332,-0.004990809060006745,,-0.006837461310310787,0.305202641686417,-0.002442380636762399,,-0.00683689306397257,1.010702300846729,-0.014332524355198962,,-0.0024422250956271374
0.0150001049041748,-0.005710300197784194,-0.0061055512635493836,,-0.04884707634774952,-0.5191923719338419,-0.004884731780947683,,-0.002288649636174035,0.08187797335385685,-0.004884708154987039,,-0.13735093462733086,0.37656396550092586,-0.005075221914836329,,-0.00683739632612863,0.3083939681314406,-0.002442377486949091,,-0.006836746126695152,1.0440859432014953,-0.014079253620639174,,-0.0024422177168978362
0.0160000324249267,-0.005773737939944154,-0.00610555907600798,,-0.04884737794606065,-0.5305228027500659,-0.004884733549851437,,-0.0031010672793074048,0.08384964032476427,-0.00488470696242062,,-0.13410201245708664,0.38489555560609917,-0.005142900203481155,,-0.006837334813343091,0.3109526575585806,-0.0024423734759994537,,-0.006836609253318193,1.0708517329625713,-0.013876188498344098,,-0.0024422131230419607
0.0170001983642578,-0.005822216121829872,-0.006105564318729886,,-0.04884761334206076,-0.539181342876071,-0.004884735185189153,,-0.003721924293753623,0.08535635775119053,-0.004884705955492013,,-0.13161921483524094,0.39126242798492566,-0.005194617804195214,,-0.006837278825146658,0.31290796848105734,-0.0024423685992963316,,-0.006836487310402879,1.0913057358664473,-0.013721007476295845,,-0.0024422117890424717
0.0180001258850097,-0.005856656947049962,-0.006105566527135969,,-0.04884776793931909,-0.545332705362344,-0.004884736627119142,,-0.004163026596915639,0.08642678820506947,-0.004884705184215623,,-0.12985532069902095,0.3957857008604863,-0.005231358569945433,,-0.006837230531517687,0.3142970971506212,-0.002442362874309728,,-0.006836385393237748,1.1058370522834662,-0.013610759140505652,,-0.0024422141649934614
0.0190000534057617,-0.005878143645233965,-0.006105565256953739,,-0.04884782739871494,-0.5491703637989548,-0.004884737813244238,,-0.004438241841648407,0.08709459902889077,-0.00488470469880335,,-0.1287548626966131,0.3986076409042962,-0.005254278164526117,,-0.0068371921772590605,0.3151637346548394,-0.0024423563429521256,,-0.006836308721515964,1.1149027233855324,-0.013541976673340698,,-0.0024422206611419313
0.0199999809265136,-0.005887884303448778,-0.006105560098439533,,-0.04884777804676669,-0.5509100923289041,-0.004884738679920614,,-0.004563036332985465,0.08739733819993584,-0.004884704548374627,,-0.1282559792821434,0.39988691302316004,-0.005264665477441902,,-0.006837166032733152,0.31555660809347436,-0.002442349073593586,,-0.0068362625184683785,1.119012470769349,-0.013510793613893944,,-0.002442231632068227
0.0210001468658447,-0.005887176248805475,-0.006105550691507595,,-0.04884760731852914,-0.5507836041053524,-0.004884739163765925,,-0.00455401901377712,0.08737532732524196,-0.004884704779530789,,-0.12829223856405617,0.3997939025346247,-0.005263904626644566,,-0.006837154337653275,0.3155280439859059,-0.0024423411626405232,,-0.00683625187451108,1.1187136686328891,-0.013513057852789091,,-0.0024422473603097758
0.0230000019073486,-0.0058773718104314894,-0.006105536741485294,,-0.04884730422786158,-0.5490324361108667,-0.004884739203352672,,-0.004428503123673127,0.0870705975072967,-0.004884705434813839,,-0.12879439149687677,0.39850621849946866,-0.005253438432604186,,-0.006837159238519509,0.31513258731314436,-0.0024423327355812367,,-0.00683628159700652,1.1145768979309816,-0.01354444121068145,,-0.002442268039786131
0.0230000019073486,-0.005859846162709189,-0.006105518035161592,,-0.04884685985623539,-0.5459022057034131,-0.004884738741066026,,-0.0042040945186240025,0.08652588989582868,-0.004884706551075249,,-0.12969201847376957,0.3962044703955029,-0.005234734112473877,,-0.006837182720528089,0.3144257045048697,-0.0024423239474028998,,-0.006836356048304685,1.1071823786581418,-0.013600542353942506,,-0.0024422937594341526
0.0249998569488525,-0.005835967821253647,-0.0061054944567457406,,-0.04884626784963975,-0.5416373409584364,-0.004884737725098386,,-0.0038983139675970403,0.08578373868730967,-0.0048847081577860635,,-0.13091504005749066,0.3930683931871897,-0.005209251803955705,,-0.006837226535033967,0.3134625934212593,-0.0024423149822890445,,-0.006836478974813619,1.0971075213762647,-0.013676981218541755,,-0.002442324487508689
0.0250003337860107,-0.0058070722324359185,-0.006105466003306837,,-0.04884552491160236,-0.5364763635384348,-0.004884736111545862,,-0.0035282590696570594,0.08488565027262862,-0.004884710275325091,,-0.13239506927972475,0.3892733786845389,-0.005178416389071601,,-0.006837292123900024,0.31229711810909233,-0.0024423060525138275,,-0.006836653330433727,1.0849157839737769,-0.013769483531428607,,-0.002442360057044707
0.0269999504089355,-0.0057744387697720185,-0.006105432799223722,,-0.04884463127891726,-0.5306477800515427,-0.004884733866564739,,-0.0031103098017298872,0.08387138827109127,-0.004884712913287225,,-0.13406658946829245,0.38498745434138526,-0.005143592952034587,,-0.006837380542317879,0.31098088096961424,-0.002442297396459751,,-0.006836881098262533,1.071146965853705,-0.013873954426825902,,-0.002442400153009545
0.0270001888275146,-0.005739271329103375,-0.0061053951091407195,,-0.048843591165417956,-0.5243666161787873,-0.0048847309685390895,,-0.002659880152537918,0.08277837041592709,-0.004884716068858765,,-0.13586794777919917,0.38036873469986554,-0.005106066075908763,,-0.006837492381927018,0.30956244007935363,-0.00244228927569912,,-0.0068371631150194005,1.05630902052924,-0.013986540543455018,,-0.0024424443016970374
0.0289998054504394,-0.005702682601597624,-0.0061053533488996245,,-0.04884241315810298,-0.5178316076855396,-0.004884727410204173,,-0.002191216852186313,0.08164117974761984,-0.004884719725310833,,-0.13774216039274778,0.37556335586064266,-0.0050670230623079526,,-0.00683762769628388,0.30808667485152386,-0.002442281971096442,,-0.006837498903135154,1.0408714199717852,-0.01410368035011876,,-0.0024424918629267897
0.0290002822875976,-0.005665682001110247,-0.006105308093903856,,-0.0488411105491709,-0.5112230441276001,-0.004884723200664383,,-0.0017172448941681084,0.08049118938601449,-0.0048847238506653685,,-0.13963753058205605,0.37070388989817615,-0.005027541049051779,,-0.006837785930932198,0.30659429909190533,-0.002442275777909164,,-0.006837886515880534,1.0252600608145193,-0.014222142775153565,,-0.002442542025610178
0.0309998989105224,-0.005629167131804187,-0.00610526008436871,,-0.048839701587106134,-0.5047012448728714,-0.004884718367239473,,-0.0012494583855507248,0.07935629733493745,-0.004884728396590635,,-0.14150808550472413,0.36590822423574076,-0.004988577904006684,,-0.006837965860492158,0.3051215168471209,-0.0024422709998875008,,-0.006838322401250312,1.009853664270201,-0.014339054505427842,,-0.0024425938072279553
0.0320000648498535,-0.0055939186041147155,-0.006105210226923614,,-0.04883820962993025,-0.4984056331622551,-0.004884712957068809,,-0.0007978542644770655,0.07826076535472326,-0.004884733297584388,,-0.1433138415534295,0.36127888077580556,-0.004950966690342799,,-0.006838165535309949,0.30369981330486157,-0.0024422679424004213,,-0.006838801290556713,0.9949815887924258,-0.014451916569642597,,-0.002442646057731316
0.0329997539520263,-0.005560597942744658,-0.006105159592059844,,-0.04883666318414521,-0.49245436243078977,-0.004884707038400838,,-0.000370905599223648,0.07722515393641007,-0.00488473847050273,,-0.14502091139947085,0.35690274112317727,-0.004915413429747872,,-0.006838382240282562,0.30235587040804546,-0.002442266904643803,,-0.006839316117796854,0.9809229473369878,-0.014558611026844642,,-0.0024426974683275753
0.0340001583099365,-0.005529748279577247,-0.006105109406961458,,-0.04883509581379109,-0.4869444400372607,-0.004884700701493895,,2.442946756052604e-05,0.07626634383256391,-0.00488474381449102,,-0.1466014684646306,0.3528511375668352,-0.004882497835966521,,-0.006838612468486844,0.3011115947960353,-0.0024422681710179438,,-0.0068398579758252274,0.9679068996474329,-0.014657398743660536,,-0.002442746585542448
0.0350000858306884,-0.005501797487061092,-0.006105061043319242,,-0.048833545905458776,-0.48195228688268055,-0.004884694059055263,,0.00038266754392949053,0.0753976334393875,-0.004884749211369855,,-0.14803358646829654,0.3491802645833342,-0.004852676651227949,,-0.0068388519121888695,0.29998424418027814,-0.002442272001794487,,-0.0068404161151664165,0.9561139742375141,-0.014746909363245112,,-0.002442791830862591
0.0360002517700195,-0.005477063383321361,-0.006105015999807901,,-0.0488320562770675,-0.4775346670578634,-0.004884687246148194,,0.0006997333086727106,0.074628900569513,-0.004884754526523956,,-0.1493009729407146,0.3459318624331986,-0.0048262891922260165,,-0.006839095473682548,0.2989866372816145,-0.0024422786232266985,,-0.006840977990929507,0.9456782644905006,-0.014826124646695993,,-0.002442831526154634
