time,m1_pos_actual,m1_vel_actual,m1_torque,m2_pos_actual,m2_vel_actual,m2_torque,m3_pos_actual,m3_vel_actual,m3_torque,m4_pos_actual,m4_vel_actual,m4_torque,m5_pos_actual,m5_vel_actual,m5_torque,m6_pos_actual,m6_vel_actual,m6_torque,m1_acc_actual,m2_acc_actual,m3_acc_actual,m4_acc_actual,m5_acc_actual,m6_acc_actual
0.0,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,0.0,0.0
0.002000093460083008,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
0.003999948501586914,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,0.0,0.0
0.00599980354309082,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
0.007999897003173828,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,0.0,0.0
0.009999990463256836,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
0.011999845504760742,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,0.0,0.0
0.013999700546264648,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,-1.1102230246251565e-16,0.0
0.016000032424926758,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,-2.220446049250313e-16,0.0,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16
0.018000125885009766,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
0.019999980926513672,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,1.1102230246251565e-16,0.0
0.023000001907348633,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,0.0,-1.1102230246251565e-16,0.0
0.02499985694885254,-0.007820129395,-0.006105422974,-0.048843383789,-0.896023750305,-0.004884719849,-0.029304504395,0.147452354431,-0.004884719849,-0.029304504395,0.653658866882,-0.007326126099,-0.006837844849,0.393491744995,-0.002442359924,-0.006837844849,1.934271812439,-0.007326126099,-0.002442359924,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
