timestamp,position_motor_1,velocity_motor_1,torque_motor_1,position_motor_2,velocity_motor_2,torque_motor_2,position_motor_3,velocity_motor_3,torque_motor_3,position_motor_4,velocity_motor_4,torque_motor_4,position_motor_5,velocity_motor_5,torque_motor_5,position_motor_6,velocity_motor_6,torque_motor_6,position_motor_7,velocity_motor_7,torque_motor_7,position_motor_8,velocity_motor_8,torque_motor_8,position_motor_9,velocity_motor_9,torque_motor_9
2025-10-14T11:06:46.395,-0.007057189941,0.006107330322,1.611740112305,-0.150902748108,0.991455078125,3.897445678711,-0.003643035889,-0.014652252197,0.087921142578,-0.002861022949,-0.002442359924,0.198291778564,0.212672233582,-1.052502632141,-1.757265090942,-0.002479553223,-0.007326126099,0.046398162842,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2025-10-14T11:06:46.495,-0.004768371582,0.006107330322,0.927978515625,-0.027036666870,1.157510757446,1.904769897461,-0.003643035889,-0.004884719849,0.673995971680,-0.003242492676,-0.002442359924,0.198291778564,0.115396499634,-0.993894577026,-1.948717117310,-0.002479553223,-0.007326126099,0.046398162842,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2025-10-14T11:06:46.595,-0.005531311035,-0.018314361572,1.318695068359,0.017831802368,-0.170940399170,-1.494506835938,-0.003643035889,-0.004884719849,0.029312133789,-0.002861022949,-0.002442359924,0.184616088867,0.020408630371,-0.964591026306,-2.003417968750,-0.002098083496,-0.007326126099,0.041514396667,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2025-10-14T11:06:46.695,-0.007438659668,0.006107330322,1.611740112305,0.003259658813,0.014652252197,-0.908424377441,-0.003643035889,0.014652252197,0.498176574707,-0.001335144043,0.002442359924,0.061540603638,0.005531311035,-0.002442359924,-0.882051467896,-0.002098083496,-0.007326126099,0.046398162842,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2025-10-14T11:06:46.795,-0.007057189941,-0.006105422974,1.514053344727,0.004026412964,-0.034187316895,-0.498168945312,0.000575065613,0.043956756592,0.146530151367,-0.001716613770,-0.021978378296,0.102565765381,0.005149841309,-0.002442359924,-0.882051467896,-0.002098083496,-0.021978378296,0.026863098145,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2025-10-14T11:06:46.895,-0.005149841309,-0.006105422974,1.025650024414,-0.014763832092,-0.170940399170,1.435905456543,0.001726150513,-0.004884719849,0.146530151367,-0.003242492676,-0.002442359924,0.211967468262,0.005531311035,0.002442359924,-0.882051467896,-0.001716613770,-0.007326126099,0.031746864319,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2025-10-14T11:06:46.995,-0.005149841309,-0.018314361572,1.025650024414,-0.016681671143,0.014652252197,2.197807312012,-0.000575065613,-0.112331390381,0.205139160156,-0.003242492676,-0.002442359924,0.198291778564,0.005531311035,0.007326126099,-0.909400939941,-0.001716613770,-0.007326126099,0.031746864319,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2025-10-14T11:06:47.095,-0.005149841309,-0.006105422974,1.025650024414,-0.011695861816,0.131870269775,1.260078430176,-0.010162353516,-0.004884719849,0.908432006836,-0.002861022949,-0.002442359924,0.184616088867,0.005531311035,-0.002442359924,-0.909400939941,-0.002098083496,-0.007326126099,0.031746864319,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2025-10-14T11:06:47.195,-0.005531311035,-0.018314361572,1.123336791992,-0.004026412964,-0.004884719849,0.498176574707,-0.009778976440,-0.004884719849,0.849822998047,-0.002861022949,-0.002442359924,0.184616088867,0.005531311035,-0.002442359924,-0.909400939941,-0.002098083496,-0.007326126099,0.031746864319,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2025-10-14T11:06:47.295,-0.005149841309,0.018316268921,1.123336791992,-0.004409790039,-0.024419784546,0.380958557129,-0.006327629089,0.112333297729,0.380958557129,-0.002861022949,-0.002442359924,0.198291778564,0.005531311035,-0.002442359924,-0.909400939941,-0.001716613770,0.007328033447,0.031746864319,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
